Character 1,Character 2,Map,Outcome,Effective Acceleration 1,Effective Acceleration 2,Effective Speed 1,Effective Speed 2,Power-Ups 1,Power-Ups 2
luigi,koopa_troopa,rainbow_road,luigi,1.5,3.5,5.6000000000000005,2.4000000000000004,[['star']],"[['mushroom', 'thunderbolt', 'red_shell']]"
mario,yoshi,donut_plains,yoshi,1.1999999999999997,2.2,5.6000000000000005,4.800000000000001,[['banana_peel']],[['feather']]
bowser,mario,rainbow_road,mario,0,1.5,8.0,5.6000000000000005,[['star']],"[['thunderbolt', 'thunderbolt', 'banana_peel']]"
donkey_kong_jr,toad,rainbow_road,donkey_kong_jr,0.5,3.5,8.0,3.2,"[['feather', 'star']]",[['red_shell']]
princess_peach,luigi,rainbow_road,princess_peach,2.5,1.5,4.800000000000001,5.6000000000000005,"[['star', 'red_shell']]",[['thunderbolt']]
princess_peach,toad,koopa_beach,princess_peach,2.3,3.3000000000000003,6.2,4.15,[['star']],[['star']]
toad,koopa_troopa,choco_island,toad,3.3000000000000003,3.3,3.2,2.4000000000000004,"[['coin', 'thunderbolt']]",[[]]
princess_peach,toad,rainbow_road,toad,2.5,3.5,4.800000000000001,3.2,[['red_shell']],"[['red_shell', 'feather']]"
mario,koopa_troopa,rainbow_road,mario,1.5,3.5,5.6000000000000005,2.4000000000000004,[[]],"[['feather', 'banana_peel']]"
bowser,donkey_kong_jr,donut_plains,donkey_kong_jr,0,0.19999999999999996,8.0,8.0,"[['thunderbolt', 'mushroom']]",[['star']]
mario,koopa_troopa,rainbow_road,mario,1.5,3.5,5.6000000000000005,2.4000000000000004,"[['mushroom', 'feather', 'mushroom']]",[['thunderbolt']]
yoshi,mario,vanilla_lake,mario,2.4,1.4,6.2,7.3,"[['mushroom', 'mushroom', 'thunderbolt']]",[['mushroom']]
bowser,koopa_troopa,rainbow_road,bowser,0,3.5,8.0,2.4000000000000004,[['banana_peel']],[[]]
donkey_kong_jr,yoshi,rainbow_road,donkey_kong_jr,0.5,2.5,8.0,4.800000000000001,"[['feather', 'green_shell']]","[['star', 'star']]"
princess_peach,toad,koopa_beach,princess_peach,2.3,3.3000000000000003,6.2,4.15,"[['thunderbolt', 'coin']]",[['star']]
yoshi,bowser,donut_plains,bowser,2.2,0,4.800000000000001,8.0,[[]],[['star']]
mario,bowser,choco_island,bowser,1.3000000000000003,0,5.6000000000000005,8.0,"[['mushroom', 'star']]",[['feather']]
luigi,yoshi,donut_plains,yoshi,1.1999999999999997,2.2,5.6000000000000005,4.800000000000001,[['mushroom']],[[]]
princess_peach,toad,vanilla_lake,princess_peach,2.4,3.4,6.2,4.15,[['thunderbolt']],"[['thunderbolt', 'feather']]"
toad,princess_peach,koopa_beach,princess_peach,3.3000000000000003,2.3,4.15,6.2,[['star']],[['banana_peel']]
yoshi,toad,rainbow_road,toad,2.5,3.5,4.800000000000001,3.2,[[]],[['thunderbolt']]
mario,princess_peach,koopa_beach,mario,1.3000000000000003,2.3,7.3,6.2,[['mushroom']],"[['feather', 'thunderbolt']]"
mario,princess_peach,koopa_beach,mario,1.3000000000000003,2.3,7.3,6.2,"[['feather', 'star', 'star']]",[['thunderbolt']]
donkey_kong_jr,princess_peach,choco_island,donkey_kong_jr,0.30000000000000004,2.3,8.0,4.800000000000001,"[['red_shell', 'feather']]","[['coin', 'red_shell']]"
koopa_troopa,yoshi,rainbow_road,yoshi,3.5,2.5,2.4000000000000004,4.800000000000001,[['banana_peel']],[['red_shell']]
mario,princess_peach,rainbow_road,princess_peach,1.5,2.5,5.6000000000000005,4.800000000000001,[['green_shell']],"[['mushroom', 'red_shell']]"
bowser,toad,donut_plains,toad,0,3.1999999999999997,8.0,3.2,[[]],"[['thunderbolt', 'thunderbolt']]"
bowser,donkey_kong_jr,vanilla_lake,donkey_kong_jr,0,0.4,10.5,10.4,[['feather']],[['mushroom']]
koopa_troopa,bowser,choco_island,bowser,3.3,0,2.4000000000000004,8.0,[['coin']],"[['mushroom', 'red_shell']]"
mario,toad,vanilla_lake,mario,1.4,3.4,7.3,4.15,[['mushroom']],[['thunderbolt']]
toad,koopa_troopa,choco_island,toad,3.3000000000000003,3.3,3.2,2.4000000000000004,[[]],"[['red_shell', 'star', 'feather']]"
mario,koopa_troopa,rainbow_road,mario,1.5,3.5,5.6000000000000005,2.4000000000000004,"[['feather', 'red_shell', 'thunderbolt']]",[['banana_peel']]
koopa_troopa,donkey_kong_jr,choco_island,donkey_kong_jr,3.3,0.30000000000000004,2.4000000000000004,8.0,[[]],[[]]
luigi,donkey_kong_jr,rainbow_road,donkey_kong_jr,1.5,0.5,5.6000000000000005,8.0,[['star']],[['feather']]
donkey_kong_jr,koopa_troopa,koopa_beach,donkey_kong_jr,0.30000000000000004,3.3,10.4,3.1,"[['feather', 'star']]",[['star']]
koopa_troopa,mario,rainbow_road,mario,3.5,1.5,2.4000000000000004,5.6000000000000005,"[['coin', 'coin']]","[['banana_peel', 'star']]"
toad,luigi,donut_plains,toad,3.1999999999999997,1.1999999999999997,3.2,5.6000000000000005,[[]],"[['red_shell', 'red_shell', 'feather']]"
mario,bowser,donut_plains,bowser,1.1999999999999997,0,5.6000000000000005,8.0,[['star']],"[['feather', 'feather']]"
princess_peach,yoshi,koopa_beach,princess_peach,2.3,2.3,6.2,6.2,"[['feather', 'red_shell']]","[['red_shell', 'red_shell']]"
koopa_troopa,toad,donut_plains,toad,3.2,3.1999999999999997,2.4000000000000004,3.2,"[['thunderbolt', 'feather', 'feather']]","[['banana_peel', 'feather']]"
toad,mario,vanilla_lake,mario,3.4,1.4,4.15,7.3,"[['red_shell', 'feather', 'red_shell']]",[['red_shell']]
donkey_kong_jr,koopa_troopa,vanilla_lake,donkey_kong_jr,0.4,3.4,10.4,3.1,[['coin']],[['thunderbolt']]
bowser,princess_peach,koopa_beach,bowser,0,2.3,10.5,6.2,[[]],"[['red_shell', 'red_shell']]"
princess_peach,yoshi,choco_island,princess_peach,2.3,2.3,4.800000000000001,4.800000000000001,"[['star', 'thunderbolt', 'star']]",[['thunderbolt']]
princess_peach,bowser,vanilla_lake,bowser,2.4,0,6.2,10.5,[[]],"[['feather', 'thunderbolt']]"
bowser,luigi,vanilla_lake,bowser,0,1.4,10.5,7.3,"[['thunderbolt', 'thunderbolt']]","[['red_shell', 'thunderbolt']]"
donkey_kong_jr,mario,rainbow_road,donkey_kong_jr,0.5,1.5,8.0,5.6000000000000005,"[['mushroom', 'mushroom', 'star']]",[[]]
toad,luigi,koopa_beach,luigi,3.3000000000000003,1.3000000000000003,4.15,7.3,[['mushroom']],[['red_shell']]
koopa_troopa,yoshi,koopa_beach,yoshi,3.3,2.3,3.1,6.2,[['feather']],[[]]
luigi,koopa_troopa,donut_plains,luigi,1.1999999999999997,3.2,5.6000000000000005,2.4000000000000004,[['coin']],[['star']]
mario,bowser,koopa_beach,bowser,1.3000000000000003,0,7.3,10.5,[[]],[['thunderbolt']]
toad,princess_peach,koopa_beach,princess_peach,3.3000000000000003,2.3,4.15,6.2,[['red_shell']],[['mushroom']]
yoshi,mario,rainbow_road,yoshi,2.5,1.5,4.800000000000001,5.6000000000000005,[[]],[['mushroom']]
bowser,mario,vanilla_lake,bowser,0,1.4,10.5,7.3,"[['mushroom', 'thunderbolt']]","[['star', 'thunderbolt', 'feather']]"
koopa_troopa,luigi,donut_plains,luigi,3.2,1.1999999999999997,2.4000000000000004,5.6000000000000005,[['thunderbolt']],"[['feather', 'star', 'red_shell']]"
luigi,toad,rainbow_road,toad,1.5,3.5,5.6000000000000005,3.2,[['star']],[['red_shell']]
toad,luigi,rainbow_road,toad,3.5,1.5,3.2,5.6000000000000005,[['mushroom']],[[]]
princess_peach,toad,vanilla_lake,princess_peach,2.4,3.4,6.2,4.15,[['star']],[['mushroom']]
koopa_troopa,yoshi,koopa_beach,yoshi,3.3,2.3,3.1,6.2,"[['mushroom', 'red_shell']]",[['feather']]
koopa_troopa,donkey_kong_jr,choco_island,donkey_kong_jr,3.3,0.30000000000000004,2.4000000000000004,8.0,[['thunderbolt']],[['coin']]
koopa_troopa,mario,donut_plains,mario,3.2,1.1999999999999997,2.4000000000000004,5.6000000000000005,[['feather']],[['thunderbolt']]
bowser,princess_peach,choco_island,princess_peach,0,2.3,8.0,4.800000000000001,[['red_shell']],"[['red_shell', 'thunderbolt', 'star']]"
luigi,donkey_kong_jr,donut_plains,donkey_kong_jr,1.1999999999999997,0.19999999999999996,5.6000000000000005,8.0,"[['star', 'red_shell']]",[['banana_peel']]
luigi,yoshi,choco_island,yoshi,1.3000000000000003,2.3,5.6000000000000005,4.800000000000001,"[['mushroom', 'feather']]","[['mushroom', 'star']]"
luigi,koopa_troopa,choco_island,luigi,1.3000000000000003,3.3,5.6000000000000005,2.4000000000000004,"[['mushroom', 'banana_peel']]","[['red_shell', 'red_shell']]"
bowser,yoshi,choco_island,yoshi,0,2.3,8.0,4.800000000000001,[[]],[['red_shell']]
donkey_kong_jr,mario,rainbow_road,donkey_kong_jr,0.5,1.5,8.0,5.6000000000000005,"[['feather', 'thunderbolt', 'red_shell']]","[['banana_peel', 'red_shell']]"
koopa_troopa,bowser,rainbow_road,bowser,3.5,0,2.4000000000000004,8.0,[[]],[['mushroom']]
princess_peach,koopa_troopa,choco_island,princess_peach,2.3,3.3,4.800000000000001,2.4000000000000004,[['coin']],"[['feather', 'thunderbolt']]"
donkey_kong_jr,yoshi,donut_plains,donkey_kong_jr,0.19999999999999996,2.2,8.0,4.800000000000001,"[['thunderbolt', 'mushroom', 'thunderbolt']]","[['feather', 'red_shell']]"
luigi,koopa_troopa,koopa_beach,luigi,1.3000000000000003,3.3,7.3,3.1,[[]],"[['green_shell', 'banana_peel']]"
koopa_troopa,princess_peach,koopa_beach,princess_peach,3.3,2.3,3.1,6.2,[['feather']],[[]]
koopa_troopa,donkey_kong_jr,donut_plains,donkey_kong_jr,3.2,0.19999999999999996,2.4000000000000004,8.0,"[['feather', 'red_shell']]",[[]]
yoshi,toad,rainbow_road,yoshi,2.5,3.5,4.800000000000001,3.2,"[['banana_peel', 'mushroom']]","[['star', 'star']]"
yoshi,toad,vanilla_lake,yoshi,2.4,3.4,6.2,4.15,"[['thunderbolt', 'feather']]",[['red_shell']]
mario,yoshi,choco_island,yoshi,1.3000000000000003,2.3,5.6000000000000005,4.800000000000001,"[['coin', 'coin']]","[['feather', 'feather']]"
luigi,toad,koopa_beach,luigi,1.3000000000000003,3.3000000000000003,7.3,4.15,[['red_shell']],"[['mushroom', 'feather', 'thunderbolt']]"
bowser,donkey_kong_jr,koopa_beach,donkey_kong_jr,0,0.30000000000000004,10.5,10.4,[['thunderbolt']],"[['coin', 'mushroom']]"
toad,donkey_kong_jr,donut_plains,donkey_kong_jr,3.1999999999999997,0.19999999999999996,3.2,8.0,"[['feather', 'feather']]",[['star']]
princess_peach,koopa_troopa,vanilla_lake,princess_peach,2.4,3.4,6.2,3.1,"[['coin', 'feather', 'red_shell']]",[['red_shell']]
toad,donkey_kong_jr,rainbow_road,donkey_kong_jr,3.5,0.5,3.2,8.0,[['banana_peel']],"[['feather', 'red_shell', 'red_shell']]"
princess_peach,donkey_kong_jr,rainbow_road,donkey_kong_jr,2.5,0.5,4.800000000000001,8.0,[['star']],"[['mushroom', 'thunderbolt']]"
yoshi,donkey_kong_jr,koopa_beach,donkey_kong_jr,2.3,0.30000000000000004,6.2,10.4,"[['mushroom', 'green_shell']]","[['feather', 'red_shell']]"
bowser,toad,donut_plains,Tie,0,3.1999999999999997,8.0,3.2,[['star']],[['star']]
princess_peach,luigi,choco_island,princess_peach,2.3,1.3000000000000003,4.800000000000001,5.6000000000000005,[['feather']],"[['red_shell', 'star']]"
yoshi,donkey_kong_jr,donut_plains,donkey_kong_jr,2.2,0.19999999999999996,4.800000000000001,8.0,"[['red_shell', 'coin']]",[[]]
donkey_kong_jr,yoshi,koopa_beach,donkey_kong_jr,0.30000000000000004,2.3,10.4,6.2,"[['red_shell', 'feather']]","[['thunderbolt', 'feather']]"
princess_peach,toad,rainbow_road,toad,2.5,3.5,4.800000000000001,3.2,[['star']],"[['feather', 'feather']]"
donkey_kong_jr,bowser,rainbow_road,donkey_kong_jr,0.5,0,8.0,8.0,[['feather']],"[['banana_peel', 'banana_peel']]"
luigi,toad,koopa_beach,luigi,1.3000000000000003,3.3000000000000003,7.3,4.15,[[]],"[['thunderbolt', 'coin']]"
yoshi,mario,vanilla_lake,mario,2.4,1.4,6.2,7.3,"[['mushroom', 'thunderbolt']]",[[]]
koopa_troopa,toad,koopa_beach,toad,3.3,3.3000000000000003,3.1,4.15,"[['red_shell', 'red_shell']]",[[]]
mario,koopa_troopa,rainbow_road,mario,1.5,3.5,5.6000000000000005,2.4000000000000004,[['mushroom']],[[]]
mario,luigi,choco_island,luigi,1.3000000000000003,1.3000000000000003,5.6000000000000005,5.6000000000000005,"[['red_shell', 'coin']]","[['thunderbolt', 'star', 'coin']]"
yoshi,bowser,rainbow_road,yoshi,2.5,0,4.800000000000001,8.0,[['star']],"[['feather', 'star']]"
yoshi,mario,rainbow_road,yoshi,2.5,1.5,4.800000000000001,5.6000000000000005,[[]],[['mushroom']]
koopa_troopa,luigi,rainbow_road,luigi,3.5,1.5,2.4000000000000004,5.6000000000000005,[['green_shell']],[['mushroom']]
luigi,princess_peach,donut_plains,princess_peach,1.1999999999999997,2.2,5.6000000000000005,4.800000000000001,[['feather']],[['red_shell']]
bowser,luigi,donut_plains,bowser,0,1.1999999999999997,8.0,5.6000000000000005,"[['mushroom', 'mushroom', 'red_shell']]","[['red_shell', 'red_shell', 'banana_peel']]"
yoshi,koopa_troopa,rainbow_road,yoshi,2.5,3.5,4.800000000000001,2.4000000000000004,"[['banana_peel', 'banana_peel', 'feather']]","[['red_shell', 'star']]"
princess_peach,bowser,vanilla_lake,bowser,2.4,0,6.2,10.5,[['star']],"[['green_shell', 'mushroom']]"
donkey_kong_jr,bowser,choco_island,donkey_kong_jr,0.30000000000000004,0,8.0,8.0,[[]],"[['thunderbolt', 'red_shell']]"
bowser,mario,choco_island,bowser,0,1.3000000000000003,8.0,5.6000000000000005,[['star']],"[['mushroom', 'feather']]"
luigi,toad,choco_island,toad,1.3000000000000003,3.3000000000000003,5.6000000000000005,3.2,[['red_shell']],"[['feather', 'red_shell']]"
bowser,princess_peach,rainbow_road,princess_peach,0,2.5,8.0,4.800000000000001,[[]],"[['red_shell', 'coin', 'star']]"
toad,yoshi,rainbow_road,yoshi,3.5,2.5,3.2,4.800000000000001,"[['star', 'thunderbolt']]","[['feather', 'thunderbolt', 'star']]"
bowser,princess_peach,koopa_beach,bowser,0,2.3,10.5,6.2,"[['thunderbolt', 'red_shell']]",[[]]
toad,yoshi,choco_island,yoshi,3.3000000000000003,2.3,3.2,4.800000000000001,[[]],[['red_shell']]
princess_peach,luigi,vanilla_lake,luigi,2.4,1.4,6.2,7.3,[[]],"[['coin', 'mushroom', 'thunderbolt']]"
mario,luigi,donut_plains,mario,1.1999999999999997,1.1999999999999997,5.6000000000000005,5.6000000000000005,"[['red_shell', 'red_shell']]",[[]]
yoshi,mario,donut_plains,yoshi,2.2,1.1999999999999997,4.800000000000001,5.6000000000000005,[['thunderbolt']],"[['mushroom', 'feather']]"
princess_peach,mario,donut_plains,princess_peach,2.2,1.1999999999999997,4.800000000000001,5.6000000000000005,[['star']],"[['mushroom', 'thunderbolt']]"
mario,toad,donut_plains,toad,1.1999999999999997,3.1999999999999997,5.6000000000000005,3.2,"[['feather', 'mushroom', 'thunderbolt']]",[['star']]
bowser,princess_peach,vanilla_lake,bowser,0,2.4,10.5,6.2,"[['red_shell', 'mushroom']]",[['red_shell']]
koopa_troopa,princess_peach,choco_island,princess_peach,3.3,2.3,2.4000000000000004,4.800000000000001,"[['thunderbolt', 'mushroom']]",[[]]
luigi,princess_peach,koopa_beach,luigi,1.3000000000000003,2.3,7.3,6.2,[['feather']],[[]]
luigi,bowser,choco_island,bowser,1.3000000000000003,0,5.6000000000000005,8.0,"[['red_shell', 'coin', 'red_shell']]","[['star', 'red_shell']]"
luigi,bowser,choco_island,bowser,1.3000000000000003,0,5.6000000000000005,8.0,[['mushroom']],"[['green_shell', 'coin']]"
toad,donkey_kong_jr,donut_plains,donkey_kong_jr,3.1999999999999997,0.19999999999999996,3.2,8.0,[['feather']],"[['banana_peel', 'thunderbolt', 'thunderbolt']]"
bowser,yoshi,koopa_beach,bowser,0,2.3,10.5,6.2,[[]],"[['coin', 'mushroom']]"
donkey_kong_jr,toad,rainbow_road,donkey_kong_jr,0.5,3.5,8.0,3.2,[[]],[['thunderbolt']]
bowser,donkey_kong_jr,donut_plains,donkey_kong_jr,0,0.19999999999999996,8.0,8.0,[['banana_peel']],"[['mushroom', 'mushroom']]"
koopa_troopa,donkey_kong_jr,donut_plains,donkey_kong_jr,3.2,0.19999999999999996,2.4000000000000004,8.0,"[['feather', 'star']]","[['feather', 'mushroom', 'star']]"
princess_peach,koopa_troopa,koopa_beach,princess_peach,2.3,3.3,6.2,3.1,[[]],"[['thunderbolt', 'coin']]"
yoshi,koopa_troopa,rainbow_road,yoshi,2.5,3.5,4.800000000000001,2.4000000000000004,"[['star', 'mushroom']]","[['star', 'thunderbolt']]"
bowser,luigi,koopa_beach,bowser,0,1.3000000000000003,10.5,7.3,[[]],[['green_shell']]
princess_peach,donkey_kong_jr,rainbow_road,donkey_kong_jr,2.5,0.5,4.800000000000001,8.0,"[['red_shell', 'red_shell']]",[['red_shell']]
luigi,yoshi,vanilla_lake,luigi,1.4,2.4,7.3,6.2,"[['green_shell', 'thunderbolt']]",[['thunderbolt']]
donkey_kong_jr,luigi,vanilla_lake,donkey_kong_jr,0.4,1.4,10.4,7.3,[['mushroom']],[['banana_peel']]
bowser,mario,choco_island,bowser,0,1.3000000000000003,8.0,5.6000000000000005,[['red_shell']],[['mushroom']]
luigi,toad,donut_plains,toad,1.1999999999999997,3.1999999999999997,5.6000000000000005,3.2,"[['feather', 'mushroom']]","[['thunderbolt', 'feather']]"
toad,bowser,vanilla_lake,bowser,3.4,0,4.15,10.5,"[['feather', 'red_shell']]",[[]]
mario,toad,choco_island,toad,1.3000000000000003,3.3000000000000003,5.6000000000000005,3.2,[['star']],"[['green_shell', 'red_shell']]"
yoshi,koopa_troopa,choco_island,yoshi,2.3,3.3,4.800000000000001,2.4000000000000004,[['feather']],"[['thunderbolt', 'mushroom']]"
mario,bowser,koopa_beach,bowser,1.3000000000000003,0,7.3,10.5,[['coin']],[[]]
luigi,mario,koopa_beach,mario,1.3000000000000003,1.3000000000000003,7.3,7.3,[['red_shell']],[['thunderbolt']]
luigi,yoshi,donut_plains,yoshi,1.1999999999999997,2.2,5.6000000000000005,4.800000000000001,"[['feather', 'feather', 'mushroom']]",[['green_shell']]
yoshi,koopa_troopa,choco_island,yoshi,2.3,3.3,4.800000000000001,2.4000000000000004,[['red_shell']],[['thunderbolt']]
donkey_kong_jr,princess_peach,rainbow_road,donkey_kong_jr,0.5,2.5,8.0,4.800000000000001,"[['mushroom', 'red_shell']]","[['star', 'feather']]"
mario,koopa_troopa,koopa_beach,mario,1.3000000000000003,3.3,7.3,3.1,[['star']],[['coin']]
toad,koopa_troopa,rainbow_road,toad,3.5,3.5,3.2,2.4000000000000004,[['red_shell']],"[['star', 'thunderbolt']]"
bowser,luigi,donut_plains,bowser,0,1.1999999999999997,8.0,5.6000000000000005,"[['star', 'star']]","[['star', 'red_shell', 'mushroom']]"
princess_peach,luigi,koopa_beach,luigi,2.3,1.3000000000000003,6.2,7.3,[['mushroom']],[['mushroom']]
mario,koopa_troopa,koopa_beach,mario,1.3000000000000003,3.3,7.3,3.1,[['red_shell']],"[['thunderbolt', 'green_shell', 'mushroom']]"
mario,koopa_troopa,rainbow_road,mario,1.5,3.5,5.6000000000000005,2.4000000000000004,"[['mushroom', 'feather']]",[['star']]
koopa_troopa,mario,donut_plains,mario,3.2,1.1999999999999997,2.4000000000000004,5.6000000000000005,[[]],[[]]
bowser,koopa_troopa,koopa_beach,bowser,0,3.3,10.5,3.1,"[['green_shell', 'mushroom']]","[['feather', 'thunderbolt']]"
donkey_kong_jr,luigi,koopa_beach,donkey_kong_jr,0.30000000000000004,1.3000000000000003,10.4,7.3,"[['feather', 'star']]",[['mushroom']]
donkey_kong_jr,koopa_troopa,vanilla_lake,donkey_kong_jr,0.4,3.4,10.4,3.1,"[['coin', 'star']]",[[]]
mario,koopa_troopa,rainbow_road,mario,1.5,3.5,5.6000000000000005,2.4000000000000004,"[['star', 'feather', 'red_shell']]",[[]]
yoshi,princess_peach,donut_plains,yoshi,2.2,2.2,4.800000000000001,4.800000000000001,"[['thunderbolt', 'red_shell', 'feather']]","[['red_shell', 'red_shell']]"
princess_peach,mario,koopa_beach,mario,2.3,1.3000000000000003,6.2,7.3,"[['coin', 'red_shell', 'mushroom']]",[['red_shell']]
bowser,koopa_troopa,rainbow_road,bowser,0,3.5,8.0,2.4000000000000004,[['thunderbolt']],"[['mushroom', 'mushroom', 'banana_peel']]"
donkey_kong_jr,bowser,vanilla_lake,donkey_kong_jr,0.4,0,10.4,10.5,"[['feather', 'mushroom']]","[['mushroom', 'mushroom']]"
luigi,donkey_kong_jr,koopa_beach,donkey_kong_jr,1.3000000000000003,0.30000000000000004,7.3,10.4,[['thunderbolt']],[[]]
princess_peach,toad,choco_island,princess_peach,2.3,3.3000000000000003,4.800000000000001,3.2,"[['thunderbolt', 'feather', 'red_shell']]",[['mushroom']]
koopa_troopa,mario,rainbow_road,mario,3.5,1.5,2.4000000000000004,5.6000000000000005,[['red_shell']],[['thunderbolt']]
koopa_troopa,yoshi,koopa_beach,yoshi,3.3,2.3,3.1,6.2,"[['thunderbolt', 'coin']]","[['star', 'mushroom']]"
donkey_kong_jr,koopa_troopa,rainbow_road,donkey_kong_jr,0.5,3.5,8.0,2.4000000000000004,"[['thunderbolt', 'red_shell']]",[[]]
bowser,donkey_kong_jr,vanilla_lake,donkey_kong_jr,0,0.4,10.5,10.4,"[['coin', 'coin']]","[['feather', 'thunderbolt', 'banana_peel']]"
donkey_kong_jr,koopa_troopa,choco_island,donkey_kong_jr,0.30000000000000004,3.3,8.0,2.4000000000000004,[[]],"[['thunderbolt', 'star']]"
luigi,koopa_troopa,vanilla_lake,luigi,1.4,3.4,7.3,3.1,"[['coin', 'green_shell']]",[['coin']]
mario,toad,choco_island,toad,1.3000000000000003,3.3000000000000003,5.6000000000000005,3.2,"[['star', 'feather']]",[['star']]
mario,bowser,vanilla_lake,bowser,1.4,0,7.3,10.5,"[['mushroom', 'red_shell', 'mushroom']]","[['red_shell', 'feather']]"
toad,mario,rainbow_road,toad,3.5,1.5,3.2,5.6000000000000005,"[['star', 'thunderbolt']]","[['banana_peel', 'feather', 'thunderbolt']]"
koopa_troopa,donkey_kong_jr,vanilla_lake,donkey_kong_jr,3.4,0.4,3.1,10.4,[['thunderbolt']],"[['star', 'star', 'thunderbolt']]"
yoshi,toad,choco_island,toad,2.3,3.3000000000000003,4.800000000000001,3.2,[['mushroom']],"[['mushroom', 'feather', 'feather']]"
mario,princess_peach,vanilla_lake,mario,1.4,2.4,7.3,6.2,[[]],[['star']]
princess_peach,bowser,choco_island,princess_peach,2.3,0,4.800000000000001,8.0,[[]],"[['red_shell', 'feather']]"
bowser,mario,vanilla_lake,bowser,0,1.4,10.5,7.3,[['thunderbolt']],[['star']]
bowser,donkey_kong_jr,vanilla_lake,donkey_kong_jr,0,0.4,10.5,10.4,[['star']],[['red_shell']]
princess_peach,koopa_troopa,vanilla_lake,princess_peach,2.4,3.4,6.2,3.1,"[['red_shell', 'mushroom']]","[['red_shell', 'star']]"
bowser,koopa_troopa,koopa_beach,bowser,0,3.3,10.5,3.1,[[]],"[['feather', 'feather']]"
bowser,donkey_kong_jr,vanilla_lake,donkey_kong_jr,0,0.4,10.5,10.4,"[['star', 'mushroom']]",[[]]
luigi,princess_peach,rainbow_road,princess_peach,1.5,2.5,5.6000000000000005,4.800000000000001,"[['thunderbolt', 'red_shell']]",[['feather']]
toad,koopa_troopa,rainbow_road,toad,3.5,3.5,3.2,2.4000000000000004,[['star']],"[['feather', 'feather']]"
luigi,mario,koopa_beach,Tie,1.3000000000000003,1.3000000000000003,7.3,7.3,[[]],[[]]
toad,luigi,rainbow_road,toad,3.5,1.5,3.2,5.6000000000000005,[['star']],[['banana_peel']]
bowser,toad,rainbow_road,toad,0,3.5,8.0,3.2,"[['red_shell', 'thunderbolt']]",[['thunderbolt']]
luigi,toad,donut_plains,toad,1.1999999999999997,3.1999999999999997,5.6000000000000005,3.2,[['feather']],"[['feather', 'red_shell']]"
luigi,princess_peach,choco_island,princess_peach,1.3000000000000003,2.3,5.6000000000000005,4.800000000000001,"[['coin', 'thunderbolt']]","[['mushroom', 'red_shell']]"
koopa_troopa,bowser,donut_plains,bowser,3.2,0,2.4000000000000004,8.0,[[]],"[['feather', 'red_shell']]"
bowser,donkey_kong_jr,donut_plains,donkey_kong_jr,0,0.19999999999999996,8.0,8.0,[['mushroom']],"[['thunderbolt', 'thunderbolt', 'star']]"
donkey_kong_jr,yoshi,choco_island,yoshi,0.30000000000000004,2.3,8.0,4.800000000000001,[['mushroom']],"[['thunderbolt', 'mushroom', 'star']]"
bowser,mario,donut_plains,bowser,0,1.1999999999999997,8.0,5.6000000000000005,[[]],"[['mushroom', 'star']]"
toad,bowser,koopa_beach,bowser,3.3000000000000003,0,4.15,10.5,[['feather']],"[['mushroom', 'feather']]"
yoshi,toad,donut_plains,yoshi,2.2,3.1999999999999997,4.800000000000001,3.2,"[['star', 'mushroom', 'mushroom']]","[['red_shell', 'star', 'feather']]"
bowser,princess_peach,koopa_beach,bowser,0,2.3,10.5,6.2,[['star']],"[['star', 'star']]"
donkey_kong_jr,bowser,vanilla_lake,donkey_kong_jr,0.4,0,10.4,10.5,[['thunderbolt']],[['coin']]
koopa_troopa,toad,vanilla_lake,toad,3.4,3.4,3.1,4.15,[['star']],[[]]
yoshi,toad,donut_plains,yoshi,2.2,3.1999999999999997,4.800000000000001,3.2,"[['feather', 'star']]",[['feather']]
princess_peach,koopa_troopa,vanilla_lake,princess_peach,2.4,3.4,6.2,3.1,"[['mushroom', 'star']]","[['thunderbolt', 'star', 'feather']]"
mario,princess_peach,vanilla_lake,mario,1.4,2.4,7.3,6.2,"[['thunderbolt', 'mushroom']]","[['thunderbolt', 'thunderbolt']]"
yoshi,princess_peach,choco_island,princess_peach,2.3,2.3,4.800000000000001,4.800000000000001,[[]],"[['thunderbolt', 'banana_peel']]"
donkey_kong_jr,luigi,donut_plains,donkey_kong_jr,0.19999999999999996,1.1999999999999997,8.0,5.6000000000000005,[['thunderbolt']],[['feather']]
bowser,mario,donut_plains,bowser,0,1.1999999999999997,8.0,5.6000000000000005,[['star']],[['coin']]
princess_peach,koopa_troopa,koopa_beach,princess_peach,2.3,3.3,6.2,3.1,[['coin']],"[['feather', 'coin']]"
yoshi,luigi,koopa_beach,luigi,2.3,1.3000000000000003,6.2,7.3,"[['mushroom', 'mushroom']]","[['star', 'thunderbolt']]"
bowser,toad,koopa_beach,bowser,0,3.3000000000000003,10.5,4.15,[['mushroom']],[['thunderbolt']]
luigi,toad,rainbow_road,toad,1.5,3.5,5.6000000000000005,3.2,[['red_shell']],[['thunderbolt']]
bowser,donkey_kong_jr,rainbow_road,donkey_kong_jr,0,0.5,8.0,8.0,"[['red_shell', 'mushroom']]","[['feather', 'mushroom']]"
yoshi,mario,choco_island,yoshi,2.3,1.3000000000000003,4.800000000000001,5.6000000000000005,"[['star', 'thunderbolt']]",[[]]
luigi,bowser,rainbow_road,bowser,1.5,0,5.6000000000000005,8.0,[['mushroom']],"[['banana_peel', 'red_shell', 'star']]"
